DOW;AUT;ACH;SOI;IDN5;NM5;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830178;Ke;502472;Ke;402;Levice;4;Nitriansky;19649831;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Ke;SK0232502472
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830208;Kvetoslavov;501727;Kvetoslavov;201;Dunajská Streda;2;Trnavský;8099730;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Kvetoslavov;SK0211501727
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830232;Kyjatice;515116;Kyjatice;609;Rimavská Sobota;6;Banskobystrický;6151828;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Kyjatice;SK0329515116
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830241;Kyjov;526819;Kyjov;710;Stará ¼ubovòa;7;Prešovský;15654098;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará ¼ubovòa;SK041A;Kyjov;SK041A526819
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830259;Kysak;521639;Kysak;806;Košice - okolie;8;Košický;10924613;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Kysak;SK0426521639
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830275;Kysta;528480;Kysta;811;Trebišov;8;Košický;8153368;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Kysta;SK042B528480
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830283;Kysucké Nové Mesto;509256;Kysucké Nové Mesto;504;Kysucké Nové Mesto;5;Žilinský;16774300;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Kysucké Nové Mesto;SK0314;Kysucké Nové Mesto;SK0314509256
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830381;Kysucký Lieskovec;509264;Kysucký Lieskovec;504;Kysucké Nové Mesto;5;Žilinský;12318865;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Kysucké Nové Mesto;SK0314;Kysucký Lieskovec;SK0314509264
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830399;Láb;508039;Láb;106;Malacky;1;Bratislavský;27852362;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Láb;SK0106508039
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830429;Lackov;518565;Lackov;605;Krupina;6;Banskobystrický;6683345;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Krupina;SK0325;Lackov;SK0325518565
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830437;Lacková;526827;Lacková;710;Stará ¼ubovòa;7;Prešovský;6211657;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará ¼ubovòa;SK041A;Lacková;SK041A526827
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830445;Lackovce;582140;Lackovce;702;Humenné;7;Prešovský;3598272;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Lackovce;SK0412582140
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830453;Laènov;524786;Lipovce;707;Prešov;7;Prešovský;9104877;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Lipovce;SK0417524786
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830461;Lada;524727;Lada;707;Prešov;7;Prešovský;3063965;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Lada;SK0417524727
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830488;Ladce;513296;Ladce;302;Ilava;3;Trenèiansky;15687629;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Ilava;SK0222;Ladce;SK0222513296
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830496;Ladice;500437;Ladice;407;Zlaté Moravce;4;Nitriansky;11648273;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Ladice;SK0237500437
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830500;Ladmovce;528498;Ladmovce;811;Trebišov;8;Košický;11322863;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Ladmovce;SK042B528498
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830518;Ladomer;599328;Ladomerská Vieska;613;Žiar nad Hronom;6;Banskobystrický;6632720;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Ladomerská Vieska;SK032D599328
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830526;Ladomirov;520438;Ladomirov;709;Snina;7;Prešovský;15245293;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Snina;SK0419;Ladomirov;SK0419520438
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830542;Ladomirová;527505;Ladomirová;712;Svidník;7;Prešovský;15393598;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Ladomirová;SK041C527505
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830551;Ladzany;518573;Ladzany;605;Krupina;6;Banskobystrický;26517088;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Krupina;SK0325;Ladzany;SK0325518573
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830577;Lakšárska Nová Ves;504521;Lakšárska Nová Ves;205;Senica;2;Trnavský;34505939;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Senica;SK0215;Lakšárska Nová Ves;SK0215504521
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830585;Mikulášov;504521;Lakšárska Nová Ves;205;Senica;2;Trnavský;2421516;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Senica;SK0215;Lakšárska Nová Ves;SK0215504521
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830615;Lanèár;507199;Koèín-Lanèár;204;Piešany;2;Trnavský;6660643;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Koèín-Lanèár;SK0214507199
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830623;Malý Lapáš;555851;Malý Lapáš;403;Nitra;4;Nitriansky;3219271;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Malý Lapáš;SK0233555851
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830631;Ve¾ký Lapáš;555860;Ve¾ký Lapáš;403;Nitra;4;Nitriansky;8157745;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Ve¾ký Lapáš;SK0233555860
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830640;Lascov;519472;Lascov;701;Bardejov;7;Prešovský;5347104;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Lascov;SK0411519472
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830658;Laskár;512397;Laskár;506;Martin;5;Žilinský;1785796;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Laskár;SK0316512397
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830666;Lastomír;522694;Lastomír;807;Michalovce;8;Košický;13373956;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Lastomír;SK0427522694
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830682;Lastovce;528501;Lastovce;811;Trebišov;8;Košický;15254652;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Lastovce;SK042B528501
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830704;Laškovce;522708;Laškovce;807;Michalovce;8;Košický;3308520;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Laškovce;SK0427522708
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830747;Látky;511510;Látky;604;Detva;6;Banskobystrický;45738398;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Detva;SK0324;Látky;SK0324511510
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830879;Lazany;512354;Kláštor pod Znievom;506;Martin;5;Žilinský;11228084;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Kláštor pod Znievom;SK0316512354
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830887;Lazany;514128;Lazany;307;Prievidza;3;Trenèiansky;9884320;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Lazany;SK0227514128
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830895;Lazisko;510581;Lazisko;505;Liptovský Mikuláš;5;Žilinský;23986168;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Lazisko;SK0315510581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830917;Dubková;513300;Lazy pod Makytou;308;Púchov;3;Trenèiansky;7346981;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Púchov;SK0228;Lazy pod Makytou;SK0228513300
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;830950;Lazy pod Makytou;513300;Lazy pod Makytou;308;Púchov;3;Trenèiansky;42509545;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Púchov;SK0228;Lazy pod Makytou;SK0228513300
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831042;Lažany;524735;Lažany;707;Prešov;7;Prešovský;1312599;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Lažany;SK0417524735
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831051;Lednica;513318;Lednica;308;Púchov;3;Trenèiansky;22652525;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Púchov;SK0228;Lednica;SK0228513318
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831077;Lednické Rovne;513326;Lednické Rovne;308;Púchov;3;Trenèiansky;3974039;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Púchov;SK0228;Lednické Rovne;SK0228513326
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831085;Legnava;526835;Legnava;710;Stará ¼ubovòa;7;Prešovský;8526613;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará ¼ubovòa;SK041A;Legnava;SK041A526835
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831107;Malý Lég;501735;Lehnice;201;Dunajská Streda;2;Trnavský;3330855;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Lehnice;SK0211501735
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831115;Masníkovo;501735;Lehnice;201;Dunajská Streda;2;Trnavský;3725793;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Lehnice;SK0211501735
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831123;Sása;501735;Lehnice;201;Dunajská Streda;2;Trnavský;7098423;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Lehnice;SK0211501735
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831131;Ve¾ký Lég;501735;Lehnice;201;Dunajská Streda;2;Trnavský;11233036;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Lehnice;SK0211501735
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831140;Lehota;500453;Lehota;403;Nitra;4;Nitriansky;11004528;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Lehota;SK0233500453
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831158;Rimavská Lehota;515124;Lehota nad Rimavicou;609;Rimavská Sobota;6;Banskobystrický;19331087;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Lehota nad Rimavicou;SK0329515124
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831166;Rimavica;515124;Lehota nad Rimavicou;609;Rimavská Sobota;6;Banskobystrický;10735069;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Lehota nad Rimavicou;SK0329515124
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831191;Lehota pod Vtáènikom;514136;Lehota pod Vtáènikom;307;Prievidza;3;Trenèiansky;27971986;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Lehota pod Vtáènikom;SK0227514136
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831204;Lehôtka;511528;Lehôtka;606;Luèenec;6;Banskobystrický;8269432;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Lehôtka;SK0326511528
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831212;Lehôtka pod Brehmi;517011;Lehôtka pod Brehmi;613;Žiar nad Hronom;6;Banskobystrický;4685685;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Lehôtka pod Brehmi;SK032D517011
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831239;Lechnica;523615;Lechnica;703;Kežmarok;7;Prešovský;12434537;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Lechnica;SK0413523615
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831247;Lekárovce;522716;Lekárovce;809;Sobrance;8;Košický;12268026;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Lekárovce;SK0429522716
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831255;Le¾a;503312;Le¾a;404;Nové Zámky;4;Nitriansky;8239873;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Le¾a;SK0234503312
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831263;Kapoòa;528510;Leles;811;Trebišov;8;Košický;6323753;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Leles;SK042B528510
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831271;Leles;528510;Leles;811;Trebišov;8;Košický;27360401;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Leles;SK042B528510
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831298;Chabžany;524743;Lemešany;707;Prešov;7;Prešovský;4133350;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Lemešany;SK0417524743
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831301;Lemešany;524743;Lemešany;707;Prešov;7;Prešovský;5074972;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Lemešany;SK0417524743
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831328;Lenartov;519481;Lenartov;701;Bardejov;7;Prešovský;14777046;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Lenartov;SK0411519481
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831336;Lenartovce;515132;Lenartovce;609;Rimavská Sobota;6;Banskobystrický;6829962;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Lenartovce;SK0329515132
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831344;Lendak;523623;Lendak;703;Kežmarok;7;Prešovský;19658304;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Lendak;SK0413523623
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831352;Lenka;515141;Lenka;609;Rimavská Sobota;6;Banskobystrický;6088304;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Lenka;SK0329515141
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831361;Lentvora;511536;Lentvora;606;Luèenec;6;Banskobystrický;13827485;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Lentvora;SK0326511536
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831379;Leopoldov;507253;Leopoldov;203;Hlohovec;2;Trnavský;5652376;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Leopoldov;SK0213507253
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831395;Lesenice;516155;Lesenice;610;Ve¾ký Krtíš;6;Banskobystrický;7387844;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Lesenice;SK032A516155
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831409;Lesíèek;524751;Lesíèek;707;Prešov;7;Prešovský;6716061;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Lesíèek;SK0417524751
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831417;Lesné;522724;Lesné;807;Michalovce;8;Košický;6815317;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Lesné;SK0427522724
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831425;Lesnica;526843;Lesnica;710;Stará ¼ubovòa;7;Prešovský;14604592;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará ¼ubovòa;SK041A;Lesnica;SK041A526843
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831433;Leš;518581;Leš (vojenský obvod);611;Zvolen;6;Banskobystrický;41215170;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Leš (vojenský obvod);SK032B518581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831441;Lažteky;518581;Leš (vojenský obvod);611;Zvolen;6;Banskobystrický;10059100;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Leš (vojenský obvod);SK032B518581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831450;Podjavorie;518581;Leš (vojenský obvod);611;Zvolen;6;Banskobystrický;26413308;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Leš (vojenský obvod);SK032B518581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831468;Vidov Vrch;518581;Leš (vojenský obvod);611;Zvolen;6;Banskobystrický;37089602;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Leš (vojenský obvod);SK032B518581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831484;Leštiny;509787;Leštiny;503;Dolný Kubín;5;Žilinský;6932944;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Dolný Kubín;SK0313;Leštiny;SK0313509787
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831514;Letanovce;543284;Letanovce;810;Spišská Nová Ves;8;Košický;21380082;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Letanovce;SK042A543284
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831522;Letnièie;504530;Letnièie;206;Skalica;2;Trnavský;5833591;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Skalica;SK0216;Letnièie;SK0216504530
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831646;Levice;502031;Levice;402;Levice;4;Nitriansky;29058660;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Levice;SK0232502031
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831841;Levkuška;515159;Levkuška;608;Revúca;6;Banskobystrický;3634471;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Levkuška;SK0328515159
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831859;Levoèa;543292;Levoèa;704;Levoèa;7;Prešovský;100914399;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoèa;SK0414;Levoèa;SK0414543292
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831972;Ležiachov;512419;Ležiachov;506;Martin;5;Žilinský;4227227;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Ležiachov;SK0316512419
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831981;Libichava;556360;Libichava;301;Bánovce nad Bebravou;3;Trenèiansky;2624153;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Libichava;SK0221556360
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;831999;Licince;525901;Licince;608;Revúca;6;Banskobystrický;18277027;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Licince;SK0328525901
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832006;Lièartovce;524760;Lièartovce;707;Prešov;7;Prešovský;8286715;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Lièartovce;SK0417524760
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832022;Liesek;509795;Liesek;510;Tvrdošín;5;Žilinský;30904168;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Liesek;SK031A509795
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832031;Lieskovany;543306;Lieskovany;810;Spišská Nová Ves;8;Košický;1759078;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Lieskovany;SK042A543306
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832057;Lieskovec;558133;Lieskovec;611;Zvolen;6;Banskobystrický;13897751;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Lieskovec;SK032B558133
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832065;Lieskovec;520446;Lieskovec;702;Humenné;7;Prešovský;9687929;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Lieskovec;SK0412520446
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832073;Liešno;512427;Liešno;509;Turèianske Teplice;5;Žilinský;1944180;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Turèianske Teplice;SK0319;Liešno;SK0319512427
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832081;Dobroèná;514144;Liešany;307;Prievidza;3;Trenèiansky;2136225;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Liešany;SK0227514144
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832090;Liešany;514144;Liešany;307;Prievidza;3;Trenèiansky;6282056;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Liešany;SK0227514144
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832103;Lomnica;514144;Liešany;307;Prievidza;3;Trenèiansky;7996081;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Liešany;SK0227514144
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;832111;Lietava;517739;Lietava;511;Žilina;5;Žilinský;10005412;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Lietava;SK031B517739
