DOW;AUT;ACH;SOI;FACC;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506656;Ve¾ké Bierovce;309;Trenèín;3;Trenèiansky;4908562.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Ve¾ké Bierovce;SK0229506656
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506672;Višòové;304;Nové Mesto nad Váhom;3;Trenèiansky;5519933.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Višòové;SK0224506672
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506745;Trnava;207;Trnava;2;Trnavský;71537935.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Trnava;SK0217506745
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506788;Bíòovce;207;Trnava;2;Trnavský;7793810.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Bíòovce;SK0217506788
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506796;Bohdanovce nad Trnavou;207;Trnava;2;Trnavský;11481602.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Bohdanovce nad Trnavou;SK0217506796
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506800;Bojnièky;203;Hlohovec;2;Trnavský;9267621.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Bojnièky;SK0213506800
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506818;Boleráz;207;Trnava;2;Trnavský;25449205.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Boleráz;SK0217506818
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506826;Borová;207;Trnava;2;Trnavský;5905444.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Borová;SK0217506826
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506834;Borovce;204;Piešany;2;Trnavský;10873543.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Borovce;SK0214506834
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506842;Brestovany;207;Trnava;2;Trnavský;16368454.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Brestovany;SK0217506842
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506851;Buèany;207;Trnava;2;Trnavský;16583070.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Buèany;SK0217506851
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506869;Buková;207;Trnava;2;Trnavský;24291274.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Buková;SK0217506869
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506877;Cífer;207;Trnava;2;Trnavský;29885396.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Cífer;SK0217506877
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506885;Èerveník;203;Hlohovec;2;Trnavský;9938622.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Èerveník;SK0213506885
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506893;Dechtice;207;Trnava;2;Trnavský;19462852.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Dechtice;SK0217506893
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506915;Dobrá Voda;207;Trnava;2;Trnavský;32977457.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Dobrá Voda;SK0217506915
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506923;Dolná Krupá;207;Trnava;2;Trnavský;24632114.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Dolná Krupá;SK0217506923
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506931;Dolné Dubové;207;Trnava;2;Trnavský;10037726.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Dolné Dubové;SK0217506931
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506940;Dolné Orešany;207;Trnava;2;Trnavský;17896371.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Dolné Orešany;SK0217506940
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506958;Dolné Otrokovce;203;Hlohovec;2;Trnavský;9305231.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Dolné Otrokovce;SK0213506958
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506966;Dolné Trhovište;203;Hlohovec;2;Trnavský;10057251.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Dolné Trhovište;SK0213506966
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506982;Dolný Lopašov;204;Piešany;2;Trnavský;22934132.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Dolný Lopašov;SK0214506982
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506991;Drahovce;204;Piešany;2;Trnavský;24041107.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Drahovce;SK0214506991
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507008;Dubovany;204;Piešany;2;Trnavský;11337293.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Dubovany;SK0214507008
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507024;Dvorníky;203;Hlohovec;2;Trnavský;25536712.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Dvorníky;SK0213507024
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507032;Hlohovec;203;Hlohovec;2;Trnavský;64187312.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Hlohovec;SK0213507032
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507041;Horná Krupá;207;Trnava;2;Trnavský;8653295.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Horná Krupá;SK0217507041
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507059;Horné Dubové;207;Trnava;2;Trnavský;7278894.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Horné Dubové;SK0217507059
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507067;Horné Orešany;207;Trnava;2;Trnavský;21569044.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Horné Orešany;SK0217507067
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507075;Horné Otrokovce;203;Hlohovec;2;Trnavský;9058674.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Horné Otrokovce;SK0213507075
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507121;Chtelnica;204;Piešany;2;Trnavský;32965202.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Chtelnica;SK0214507121
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507130;Jalšové;203;Hlohovec;2;Trnavský;9330644.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Jalšové;SK0213507130
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507156;Jaslovské Bohunice;207;Trnava;2;Trnavský;20082693.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Jaslovské Bohunice;SK0217507156
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507164;Kátlovce;207;Trnava;2;Trnavský;11702206.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Kátlovce;SK0217507164
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507172;K¾aèany;203;Hlohovec;2;Trnavský;10105149.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;K¾aèany;SK0213507172
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507199;Koèín-Lanèár;204;Piešany;2;Trnavský;13118621.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Koèín-Lanèár;SK0214507199
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507202;Koplotovce;203;Hlohovec;2;Trnavský;5799335.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Koplotovce;SK0213507202
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507211;Košolná;207;Trnava;2;Trnavský;9588810.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Košolná;SK0217507211
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507229;Krakovany;204;Piešany;2;Trnavský;9822707.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Krakovany;SK0214507229
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507253;Leopoldov;203;Hlohovec;2;Trnavský;5652376.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Leopoldov;SK0213507253
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507288;Madunice;203;Hlohovec;2;Trnavský;11995482.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Madunice;SK0213507288
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507296;Majcichov;207;Trnava;2;Trnavský;18197320.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Majcichov;SK0217507296
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507300;Ivachnová;508;Ružomberok;5;Žilinský;5894188.0;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Ružomberok;SK0318;Ivachnová;SK0318507300
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507318;Malženice;207;Trnava;2;Trnavský;14851038.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Malženice;SK0217507318
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507326;Merašice;203;Hlohovec;2;Trnavský;4936840.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Merašice;SK0213507326
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507342;Moravany nad Váhom;204;Piešany;2;Trnavský;10785507.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Moravany nad Váhom;SK0214507342
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507351;Naháè;207;Trnava;2;Trnavský;19672893.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Naháè;SK0217507351
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507369;Nižná;204;Piešany;2;Trnavský;8046963.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Nižná;SK0214507369
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507385;Ostrov;204;Piešany;2;Trnavský;9358265.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Ostrov;SK0214507385
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507393;Konská;505;Liptovský Mikuláš;5;Žilinský;11808344.0;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Konská;SK0315507393
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507407;Turík;508;Ružomberok;5;Žilinský;8266979.0;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Ružomberok;SK0318;Turík;SK0318507407
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507415;Pastuchov;203;Hlohovec;2;Trnavský;15234830.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Pastuchov;SK0213507415
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507431;Peèeòady;204;Piešany;2;Trnavský;8572770.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Peèeòady;SK0214507431
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507440;Piešany;204;Piešany;2;Trnavský;44200913.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Piešany;SK0214507440
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507466;Prašník;204;Piešany;2;Trnavský;27881124.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Prašník;SK0214507466
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507482;Rakovice;204;Piešany;2;Trnavský;6956945.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Rakovice;SK0214507482
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507491;Ratnovce;204;Piešany;2;Trnavský;8435543.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Ratnovce;SK0214507491
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507512;Ružindol;207;Trnava;2;Trnavský;14706238.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Ružindol;SK0217507512
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507521;Sasinkovo;203;Hlohovec;2;Trnavský;12411508.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Sasinkovo;SK0213507521
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507539;Siladice;203;Hlohovec;2;Trnavský;7601429.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Siladice;SK0213507539
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507555;Smolenice;207;Trnava;2;Trnavský;28967485.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Smolenice;SK0217507555
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507563;Sokolovce;204;Piešany;2;Trnavský;6574189.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Sokolovce;SK0214507563
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507571;Suchá nad Parnou;207;Trnava;2;Trnavský;14384166.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Suchá nad Parnou;SK0217507571
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507601;Špaèince;207;Trnava;2;Trnavský;22103664.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Špaèince;SK0217507601
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507636;Šúrovce;207;Trnava;2;Trnavský;19909009.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Šúrovce;SK0217507636
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507661;Trakovice;203;Hlohovec;2;Trnavský;11631554.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Trakovice;SK0213507661
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507679;Trebatice;204;Piešany;2;Trnavský;7666303.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Trebatice;SK0214507679
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507687;Trstín;207;Trnava;2;Trnavský;26185612.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Trstín;SK0217507687
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507709;Ve¾ké Kosto¾any;204;Piešany;2;Trnavský;24386174.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Ve¾ké Kosto¾any;SK0214507709
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507725;Veselé;204;Piešany;2;Trnavský;13869823.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Veselé;SK0214507725
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507741;Voderady;207;Trnava;2;Trnavský;14150937.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Voderady;SK0217507741
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507750;Vrbové;204;Piešany;2;Trnavský;13966598.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Vrbové;SK0214507750
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507768;Zavar;207;Trnava;2;Trnavský;13950181.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Zavar;SK0217507768
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507776;Zeleneè;207;Trnava;2;Trnavský;11745727.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Zeleneè;SK0217507776
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507792;Žlkovce;203;Hlohovec;2;Trnavský;7939281.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Žlkovce;SK0213507792
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507806;Báhoò;107;Pezinok;1;Bratislavský;10574864.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Báhoò;SK0107507806
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507814;Bernolákovo;108;Senec;1;Bratislavský;28430875.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Bernolákovo;SK0108507814
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507822;Blatné;108;Senec;1;Bratislavský;16323130.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Blatné;SK0108507822
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507831;Borinka;106;Malacky;1;Bratislavský;15792548.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Borinka;SK0106507831
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507849;Budmerice;107;Pezinok;1;Bratislavský;30079085.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Budmerice;SK0107507849
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507857;Èastá;107;Pezinok;1;Bratislavský;35231774.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Èastá;SK0107507857
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507865;Èataj;108;Senec;1;Bratislavský;12866856.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Èataj;SK0108507865
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507873;Do¾any;107;Pezinok;1;Bratislavský;22545776.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Do¾any;SK0107507873
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507881;Dubová;107;Pezinok;1;Bratislavský;13799413.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Dubová;SK0107507881
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507890;Gajary;106;Malacky;1;Bratislavský;50831178.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Gajary;SK0106507890
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507903;Hamuliakovo;108;Senec;1;Bratislavský;10947473.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Hamuliakovo;SK0108507903
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507911;Chorvátsky Grob;108;Senec;1;Bratislavský;15119324.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Chorvátsky Grob;SK0108507911
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507938;Ivanka pri Dunaji;108;Senec;1;Bratislavský;14263107.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Ivanka pri Dunaji;SK0108507938
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507946;Jablonec;107;Pezinok;1;Bratislavský;8695261.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Jablonec;SK0107507946
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507954;Jablonové;106;Malacky;1;Bratislavský;13183641.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Jablonové;SK0106507954
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507962;Jakubov;106;Malacky;1;Bratislavský;20859061.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Jakubov;SK0106507962
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507989;Svätý Jur;107;Pezinok;1;Bratislavský;39867385.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Svätý Jur;SK0107507989
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;507997;Kalinkovo;108;Senec;1;Bratislavský;12912101.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Kalinkovo;SK0108507997
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;508012;Kostolište;106;Malacky;1;Bratislavský;16825028.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Kostolište;SK0106508012
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;508021;Kuchyòa;106;Malacky;1;Bratislavský;45134007.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Kuchyòa;SK0106508021
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;508039;Láb;106;Malacky;1;Bratislavský;27852362.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Láb;SK0106508039
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;508047;Limbach;107;Pezinok;1;Bratislavský;15371480.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Limbach;SK0107508047
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;508055;Lozorno;106;Malacky;1;Bratislavský;44790060.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Lozorno;SK0106508055
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;508063;Malacky;106;Malacky;1;Bratislavský;27172456.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Malacky;SK0106508063
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;508071;Malinovo;108;Senec;1;Bratislavský;8699189.0;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Malinovo;SK0108508071
